@relation 'participant_frames-weka.filters.unsupervised.attribute.Remove-R11,14-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.NumericToNominal-R13'

@attribute pos_x numeric
@attribute pos_y numeric
@attribute win {0,1}
@attribute creepScore numeric
@attribute currentGold numeric
@attribute dominionScore numeric
@attribute experience numeric
@attribute goldEarned numeric
@attribute level numeric
@attribute neutralMinionsKilled numeric
@attribute teamScore numeric
@attribute timestamp numeric
@attribute match_id {2756265176,2757139247,2757164302,2757334493,2757344038,2757414373,2757417224,2757609008,2757642400,2758041096,2758738837,2759000499,2759024018,2759132098,2759257697,2759613856,2760780298,2760805828,2760983874,2761203040,2761508815,2761535163,2761581064,2762055944,2762618574,2762672413,2762809550,2762963668,2762970456,2763075278,2763080214,2763103230,2763311679,2763479458,2763723582,2763729769,2764594237,2764635104,2765037739,2765041388,2765190575,2765204302,2765274654,2766198879,2766200653,2766207237,2766245793,2766277226,2766317613,2766512763,2766636847,2766642876,2766660805,2767165103,2767223252,2767314058,2767661638,2767929394,2767953131,2768692833,2768712962,2768730195,2768840944,2768846775,2769543405,2769947436,2773183952,2773245307,2773281606,2773350542,2773785286,2773796546,2774329014,2774345053,2774503426,2775672587,2776231566,2776236159,2776372004,2776479368,2776625098,2777096611,2777113081,2777223671,2777227606,2779807654,2780058562,2780207203,2780486208,2780499000,2780514036,2781020595,2781047893,2781080620,2781359891,2781861999,2781987720,2782092079,2782971556,2842707542}

@data
8858,7924,0,57,2060,0,25162,14105,18,0,0,1440.515,2842707542
7450,7199,0,59,718,0,29687,14568,18,0,0,1440.515,2842707542
7799,8218,0,52,204,0,21289,16424,18,0,0,1440.515,2842707542
7453,6730,0,27,701,0,25572,14351,18,0,0,1440.515,2842707542
7390,7066,0,96,370,0,27222,16420,18,0,0,1440.515,2842707542
10115,10520,1,140,794,0,28836,16249,18,0,0,1440.515,2842707542
8535,7723,1,80,1584,0,26277,15024,18,0,0,1440.515,2842707542
8765,9180,1,29,54,0,22025,12134,18,0,0,1440.515,2842707542
8797,7882,1,9,1818,0,26489,16518,18,0,0,1440.515,2842707542
2969,2110,0,58,679,0,26881,14624,18,0,0,1500.544,2842707542
3225,2451,0,61,791,0,31468,15491,18,0,0,1500.544,2842707542
2880,2591,0,61,819,0,22719,17539,18,0,0,1500.544,2842707542
2691,2089,0,27,343,0,26428,14743,18,0,0,1500.544,2842707542
2725,1718,0,96,903,0,28077,16953,18,0,0,1500.544,2842707542
2323,2078,1,152,2197,0,31173,17652,18,0,0,1500.544,2842707542
2650,2598,1,83,2274,0,27478,15714,18,0,0,1500.544,2842707542
2379,2195,1,36,1004,0,24864,13084,18,0,0,1500.544,2842707542
2638,1667,1,10,458,0,29154,17458,18,0,0,1500.544,2842707542
9408,8693,0,59,1312,0,28496,15257,18,0,0,1560.563,2842707542
8489,9221,0,62,1354,0,33296,16054,18,0,0,1560.563,2842707542
10027,10257,0,70,1699,0,24547,18419,18,0,0,1560.563,2842707542
11645,9663,0,31,935,0,28042,15335,18,0,0,1560.563,2842707542
11309,9445,0,102,1632,0,29741,17682,18,0,0,1560.563,2842707542
10177,10593,1,153,2234,0,32626,18429,18,0,0,1560.563,2842707542
9269,9311,1,83,59,0,28990,16049,18,0,0,1560.563,2842707542
11859,11595,1,36,1334,0,25164,13414,18,0,0,1560.563,2842707542
11893,9877,1,10,528,0,30203,18028,18,0,0,1560.563,2842707542
0,0,0,59,935,0,28703,15485,18,0,0,1620.563,2842707542
0,0,0,62,1582,0,33504,16282,18,0,0,1620.563,2842707542
0,0,0,70,1097,0,24755,18647,18,0,0,1620.563,2842707542
0,0,0,31,1163,0,28250,15563,18,0,0,1620.563,2842707542
0,0,0,102,1860,0,29948,17910,18,0,0,1620.563,2842707542
0,0,1,153,-1543,0,32839,18657,18,0,0,1620.563,2842707542
0,0,1,94,537,0,31371,16707,18,0,0,1620.563,2842707542
0,0,1,36,1542,0,25377,13642,18,0,0,1620.563,2842707542
0,0,1,10,756,0,30415,18256,18,0,0,1620.563,2842707542
1103,1180,1,0,1400,0,0,1400,1,0,0,0.043,2782971556
1103,960,1,0,1400,0,0,1400,1,0,0,0.043,2782971556
894,892,1,0,1400,0,0,1400,1,0,0,0.043,2782971556
764,1070,0,0,1400,0,0,1400,1,0,0,0.043,2782971556
854,1248,1,0,1400,0,0,1400,1,0,0,0.043,2782971556
12006,11716,0,0,1400,0,0,1400,1,0,0,0.043,2782971556
12006,11496,0,0,1400,0,0,1400,1,0,0,0.043,2782971556
11797,11428,0,0,1400,0,0,1400,1,0,0,0.043,2782971556
11667,11606,0,0,1400,0,0,1400,1,0,0,0.043,2782971556
6913,6177,1,0,2,0,300,1402,3,0,0,60.072,2782971556
5903,5492,1,0,2,0,300,1402,3,0,0,60.072,2782971556
5813,5948,1,0,2,0,300,1402,3,0,0,60.072,2782971556
6230,5539,0,0,2,0,300,1402,3,0,0,60.072,2782971556
4623,4264,1,0,152,0,300,1402,3,0,0,60.072,2782971556
6778,6202,0,0,27,0,300,1402,3,0,0,60.072,2782971556
6761,6373,0,0,2,0,300,1402,3,0,0,60.072,2782971556
6942,6333,0,0,2,0,300,1402,3,0,0,60.072,2782971556
6441,6306,0,0,102,0,300,1402,3,0,0,60.072,2782971556
6284,6359,1,0,417,0,808,1817,3,0,0,120.102,2782971556
6344,6564,1,2,441,0,808,1841,3,0,0,120.102,2782971556
6683,6355,1,4,716,0,808,2116,3,0,0,120.102,2782971556
6361,6827,0,2,447,0,808,1847,3,0,0,120.102,2782971556
6402,6904,1,3,609,0,808,1859,3,0,0,120.102,2782971556
7621,6834,0,0,427,0,786,1802,3,0,0,120.102,2782971556
7352,7726,0,0,402,0,786,1802,3,0,0,120.102,2782971556
7042,7813,0,1,437,0,776,1837,3,0,0,120.102,2782971556
7501,7303,0,2,529,0,786,1829,3,0,0,120.102,2782971556
936,1060,1,0,352,0,1345,2202,4,0,0,180.131,2782971556
6958,6805,1,4,970,0,1515,2370,4,0,0,180.131,2782971556
7742,6804,1,10,1461,0,1515,2861,4,0,0,180.131,2782971556
7193,6531,0,8,1296,0,1461,2696,4,0,0,180.131,2782971556
7134,7088,1,4,1113,0,1481,2363,4,0,0,180.131,2782971556
7727,7793,0,0,1007,0,1413,2382,4,0,0,180.131,2782971556
11860,11596,0,1,401,0,1354,2236,4,0,0,180.131,2782971556
8214,8600,0,2,122,0,1244,2222,4,0,0,180.131,2782971556
8129,7424,0,3,159,0,1204,2209,4,0,0,180.131,2782971556
5638,4912,1,1,354,0,1842,2604,5,0,0,240.161,2782971556
4958,5190,1,6,1436,0,2169,2836,5,0,0,240.161,2782971556
1058,1338,1,10,169,0,1940,3269,5,0,0,240.161,2782971556
5530,4828,0,9,226,0,1979,3126,5,0,0,240.161,2782971556
5430,5207,1,8,613,0,2088,3013,5,0,0,240.161,2782971556
5987,5537,0,2,591,0,2034,3066,5,0,0,240.161,2782971556
6140,5942,0,1,507,0,2034,2777,5,0,0,240.161,2782971556
5809,6152,0,5,791,0,1989,2891,5,0,0,240.161,2782971556
6194,5710,0,4,866,0,1948,2916,5,0,0,240.161,2782971556
7800,7559,1,2,1100,0,2803,3350,6,0,0,300.19,2782971556
8099,7576,1,7,2226,0,3185,3626,7,0,0,300.19,2782971556
8163,7624,1,10,1128,0,2799,4228,6,0,0,300.19,2782971556
7978,7445,0,13,1423,0,3008,4323,6,0,0,300.19,2782971556
7807,7640,1,12,1710,0,3118,4110,6,0,0,300.19,2782971556
9232,8698,0,2,136,0,2376,3411,5,0,0,300.19,2782971556
8532,8095,0,1,157,0,2595,3157,6,0,0,300.19,2782971556
8630,8868,0,6,352,0,2449,3302,6,0,0,300.19,2782971556
9563,9786,0,4,186,0,2408,3286,6,0,0,300.19,2782971556
5442,5447,1,2,525,0,3505,4025,7,0,0,360.22,2782971556
4983,5429,1,7,543,0,3945,4243,7,0,0,360.22,2782971556
5384,5636,1,14,468,0,3501,4768,7,0,0,360.22,2782971556
5582,4927,0,14,497,0,3711,4797,7,0,0,360.22,2782971556
850,1036,1,14,599,0,3564,4549,7,0,0,360.22,2782971556
5380,5701,0,5,1447,0,3618,4722,7,0,0,360.22,2782971556
5575,5729,0,1,862,0,3425,3862,7,0,0,360.22,2782971556
5550,5212,0,9,1352,0,3773,4302,7,0,0,360.22,2782971556
6148,5418,0,9,833,0,3535,3933,7,0,0,360.22,2782971556
7890,8724,1,3,941,0,4273,4441,8,0,0,420.221,2782971556
7245,7320,1,10,1096,0,4830,4796,8,0,0,420.221,2782971556
7209,7397,1,15,445,0,4071,5145,8,0,0,420.221,2782971556
7883,6876,0,21,1205,0,4526,5505,8,0,0,420.221,2782971556
7674,7810,1,19,651,0,4275,5036,8,0,0,420.221,2782971556
8306,8694,0,6,1918,0,4341,5193,8,0,0,420.221,2782971556
8383,8390,0,4,258,0,3925,4298,7,0,0,420.221,2782971556
8400,8539,0,10,572,0,4304,4722,8,0,0,420.221,2782971556
8465,7874,0,10,474,0,4198,4374,8,0,0,420.221,2782971556
8913,9179,1,3,401,0,5026,4901,8,0,0,480.251,2782971556
8464,8588,1,11,1754,0,5903,5454,9,0,0,480.251,2782971556
9465,8795,1,21,1721,0,5144,6421,9,0,0,480.251,2782971556
9002,8347,0,25,1949,0,5600,6249,9,0,0,480.251,2782971556
8846,9272,1,21,1215,0,5349,5600,9,0,0,480.251,2782971556
6600,7494,0,7,1374,0,4929,5599,8,0,0,480.251,2782971556
9201,8867,0,4,683,0,4835,4723,8,0,0,480.251,2782971556
7603,7925,0,10,207,0,4628,5057,8,0,0,480.251,2782971556
9277,8593,0,11,79,0,4786,4779,8,0,0,480.251,2782971556
9520,9077,1,5,1020,0,5850,5520,9,0,0,540.284,2782971556
9159,8498,1,11,2319,0,6576,6019,10,0,0,540.284,2782971556
9935,8815,1,24,2571,0,5968,7271,9,0,0,540.284,2782971556
9295,8295,0,25,2544,0,6424,6844,10,0,0,540.284,2782971556
9044,9026,1,26,1878,0,6173,6263,10,0,0,540.284,2782971556
10077,9164,0,8,401,0,5487,6026,9,0,0,540.284,2782971556
9910,8844,0,4,263,0,5370,5103,9,0,0,540.284,2782971556
9731,9284,0,12,624,0,5186,5474,9,0,0,540.284,2782971556
10255,9315,0,14,479,0,5205,5179,9,0,0,540.284,2782971556
4708,5130,1,5,320,0,6467,5920,10,0,0,600.313,2782971556
4704,4789,1,13,2922,0,7527,6622,11,0,0,600.313,2782971556
4664,4983,1,31,667,0,6832,7767,10,0,0,600.313,2782971556
1584,1418,0,28,139,0,7226,7339,10,0,0,600.313,2782971556
4737,4997,1,27,94,0,6582,6644,10,0,0,600.313,2782971556
11392,11312,0,8,93,0,6499,6993,10,0,0,600.313,2782971556
6367,6129,0,5,1047,0,6697,5887,10,0,0,600.313,2782971556
5602,6183,0,16,1610,0,6369,6460,10,0,0,600.313,2782971556
6421,5930,0,19,1484,0,6455,6184,10,0,0,600.313,2782971556
7644,7877,1,8,1084,0,7731,6684,11,0,0,660.342,2782971556
8960,9827,1,14,654,0,8469,7154,11,0,0,660.342,2782971556
3263,3957,1,32,54,0,7671,8194,11,0,0,660.342,2782971556
8170,7507,0,35,1242,0,8451,8442,11,0,0,660.342,2782971556
7737,8500,1,33,754,0,8199,7304,11,0,0,660.342,2782971556
9451,9731,0,9,174,0,7169,7474,10,0,0,660.342,2782971556
9413,9781,0,5,52,0,7348,6327,11,0,0,660.342,2782971556
9889,10275,0,21,283,0,6983,7083,10,0,0,660.342,2782971556
9503,9140,0,20,1916,0,7612,6616,11,0,0,660.342,2782971556
7572,7046,1,9,1629,0,8917,7229,12,0,0,720.35,2782971556
7152,7041,1,14,1182,0,9629,7682,12,0,0,720.35,2782971556
7397,6776,1,35,868,0,8857,9008,12,0,0,720.35,2782971556
7425,6521,0,40,850,0,9357,9250,12,0,0,720.35,2782971556
7028,6924,1,35,1444,0,9363,7994,12,0,0,720.35,2782971556
11703,11443,0,10,806,0,7864,8106,11,0,0,720.35,2782971556
5239,4855,0,8,556,0,8180,6831,11,0,0,720.35,2782971556
5015,4389,0,22,54,0,7659,7554,11,0,0,720.35,2782971556
8728,7893,0,24,2482,0,8448,7182,11,0,0,720.35,2782971556
10781,9695,1,9,274,0,10004,7824,13,0,0,780.381,2782971556
10809,9824,1,15,1889,0,11079,8389,13,0,0,780.381,2782971556
11635,10027,1,43,1860,0,10365,10000,13,0,0,780.381,2782971556
10913,9906,0,43,1851,0,10814,10251,13,0,0,780.381,2782971556
10648,10287,1,37,2298,0,10821,8848,13,0,0,780.381,2782971556
10521,10468,0,11,343,0,8539,8543,11,0,0,780.381,2782971556
10913,9666,0,8,366,0,8967,7256,12,0,0,780.381,2782971556
11964,11484,0,23,76,0,8320,7976,11,0,0,780.381,2782971556
10400,10780,0,25,496,0,9332,7629,12,0,0,780.381,2782971556
4159,4167,1,9,404,0,10424,8354,13,0,0,840.41,2782971556
9974,9366,1,15,2652,0,12340,9152,14,0,0,840.41,2782971556
3588,4194,1,43,57,0,11261,10797,13,0,0,840.41,2782971556
5000,4562,0,43,307,0,11703,11007,14,0,0,840.41,2782971556
936,1060,1,37,1366,0,11793,9436,14,0,0,840.41,2782971556
7082,6681,0,14,1128,0,10544,9578,13,0,0,840.41,2782971556
11860,11596,0,8,901,0,11006,8241,13,0,0,840.41,2782971556
7093,6827,0,24,217,0,10011,8717,13,0,0,840.41,2782971556
7242,6875,0,33,608,0,10329,8391,13,0,0,840.41,2782971556
0,0,1,10,938,0,11912,8888,14,0,0,900.41,2782971556
0,0,1,15,967,0,13091,9567,15,0,0,900.41,2782971556
0,0,1,46,1131,0,12858,11931,14,0,0,900.41,2782971556
0,0,0,47,987,0,12884,11687,14,0,0,900.41,2782971556
0,0,1,39,637,0,13302,9987,15,0,0,900.41,2782971556
0,0,0,15,235,0,11053,9935,13,0,0,900.41,2782971556
0,0,0,8,147,0,11284,8547,13,0,0,900.41,2782971556
0,0,0,26,620,0,10521,9120,13,0,0,900.41,2782971556
0,0,0,34,160,0,10838,8743,13,0,0,900.41,2782971556
1103,1180,1,0,1400,0,0,1400,1,0,0,0.038,2782092079
1103,960,1,0,1400,0,0,1400,1,0,0,0.038,2782092079
894,892,1,0,1400,0,0,1400,1,0,0,0.038,2782092079
764,1070,1,0,1400,0,0,1400,1,0,0,0.038,2782092079
854,1248,0,0,1400,0,0,1400,1,0,0,0.038,2782092079
12006,11716,0,0,1400,0,0,1400,1,0,0,0.038,2782092079
12006,11496,0,0,1400,0,0,1400,1,0,0,0.038,2782092079
11797,11428,0,0,1400,0,0,1400,1,0,0,0.038,2782092079
11667,11606,0,0,1400,0,0,1400,1,0,0,0.038,2782092079
4859,4794,1,0,2,0,300,1402,3,0,0,60.067,2782092079
4586,4763,1,0,2,0,300,1402,3,0,0,60.067,2782092079
4366,5303,1,0,202,0,300,1402,3,0,0,60.067,2782092079
5188,4736,1,0,2,0,300,1402,3,0,0,60.067,2782092079
5103,4467,0,0,52,0,300,1402,3,0,0,60.067,2782092079
6093,6123,0,0,2,0,300,1402,3,0,0,60.067,2782092079
6083,6195,0,0,52,0,300,1402,3,0,0,60.067,2782092079
6400,6029,0,0,52,0,300,1402,3,0,0,60.067,2782092079
5975,6370,0,0,52,0,300,1402,3,0,0,60.067,2782092079
7035,7071,1,3,663,0,899,2063,3,0,0,120.097,2782092079
6574,7439,1,4,726,0,899,2126,3,0,0,120.097,2782092079
6736,7246,1,0,293,0,899,2293,3,0,0,120.097,2782092079
7019,7257,1,2,211,0,899,1961,3,0,0,120.097,2782092079
6952,7347,0,1,687,0,899,2037,3,0,0,120.097,2782092079
7403,7790,0,2,492,0,818,1892,3,0,0,120.097,2782092079
7209,7659,0,1,668,0,837,2018,3,0,0,120.097,2782092079
7095,7788,0,3,584,0,837,1934,3,0,0,120.097,2782092079
6970,7769,0,0,644,0,817,1994,3,0,0,120.097,2782092079
4524,5389,1,3,176,0,1379,2476,4,0,0,180.127,2782092079
5223,5301,1,8,340,0,1520,2790,4,0,0,180.127,2782092079
5328,5339,1,3,658,0,1432,2758,4,0,0,180.127,2782092079
5583,4922,1,2,596,0,1310,2346,4,0,0,180.127,2782092079
5196,4840,0,5,583,0,1584,2533,4,0,0,180.127,2782092079
5345,6151,0,8,1043,0,1401,2443,4,0,0,180.127,2782092079
6098,6268,0,3,374,0,1479,2574,4,0,0,180.127,2782092079
6391,5979,0,5,479,0,1539,2704,4,0,0,180.127,2782092079
6001,5866,0,1,1481,0,1626,2831,4,0,0,180.127,2782092079
6131,6406,1,7,697,0,1991,2997,5,0,0,240.157,2782092079
6428,6682,1,9,814,0,2131,3264,5,0,0,240.157,2782092079
6375,6449,1,5,1282,0,2181,3382,5,0,0,240.157,2782092079
6770,6189,1,8,1158,0,1922,2908,5,0,0,240.157,2782092079
7743,7263,0,7,1212,0,2332,3162,5,0,0,240.157,2782092079
7230,7148,0,10,1468,0,1921,2868,5,0,0,240.157,2782092079
6756,7030,0,3,389,0,1884,2939,5,0,0,240.157,2782092079
8017,7669,0,7,901,0,2059,3126,5,0,0,240.157,2782092079
7635,7460,0,1,1876,0,2145,3226,5,0,0,240.157,2782092079
6746,7597,1,9,1155,0,2645,3455,6,0,0,300.187,2782092079
6889,7161,1,12,1343,0,2877,3793,6,0,0,300.187,2782092079
6998,7391,1,7,1914,0,2821,4014,6,0,0,300.187,2782092079
7469,7159,1,12,1797,0,2685,3547,6,0,0,300.187,2782092079
7897,7296,0,9,550,0,3008,3800,6,0,0,300.187,2782092079
7727,7693,0,14,1933,0,2522,3333,6,0,0,300.187,2782092079
7820,7603,0,5,826,0,2485,3376,6,0,0,300.187,2782092079
8945,9166,0,8,306,0,2474,3506,6,0,0,300.187,2782092079
8144,7978,0,2,2407,0,2746,3757,6,0,0,300.187,2782092079
6372,6176,1,9,385,0,3004,3885,6,0,0,360.217,2782092079
6586,6319,1,16,1873,0,3838,4323,7,0,0,360.217,2782092079
7505,7207,1,8,810,0,3434,4810,7,0,0,360.217,2782092079
6881,7071,1,15,330,0,3298,4030,7,0,0,360.217,2782092079
7237,6247,0,9,1175,0,3844,4425,7,0,0,360.217,2782092079
7474,7304,0,21,2536,0,3325,3936,7,0,0,360.217,2782092079
7658,7422,0,5,1303,0,3303,3853,7,0,0,360.217,2782092079
7557,7287,0,11,1181,0,3292,4381,7,0,0,360.217,2782092079
7432,7197,0,3,3020,0,3564,4370,7,0,0,360.217,2782092079
6133,6270,1,14,948,0,3734,4448,7,0,0,420.248,2782092079
6764,5867,1,16,2503,0,4568,4953,8,0,0,420.248,2782092079
6964,6359,1,14,1394,0,4134,5394,8,0,0,420.248,2782092079
6290,6800,1,20,925,0,4028,4625,7,0,0,420.248,2782092079
6870,6375,0,10,1660,0,4574,4910,8,0,0,420.248,2782092079
6411,6779,0,24,3002,0,3955,4402,7,0,0,420.248,2782092079
7051,6933,0,6,1718,0,3933,4268,7,0,0,420.248,2782092079
6854,6449,0,14,1625,0,3922,4825,7,0,0,420.248,2782092079
7123,6915,0,7,541,0,4021,4791,7,0,0,420.248,2782092079
7895,7357,1,15,1556,0,5012,5056,8,0,0,480.278,2782092079
7444,6936,1,19,3225,0,5829,5675,9,0,0,480.278,2782092079
8511,7795,1,16,857,0,4938,6357,8,0,0,480.278,2782092079
7460,7503,1,24,2122,0,5272,5822,9,0,0,480.278,2782092079
7506,6918,0,10,394,0,5539,5444,9,0,0,480.278,2782092079
6749,6618,0,24,367,0,4539,4817,8,0,0,480.278,2782092079
10155,10179,0,7,41,0,4743,4891,8,0,0,480.278,2782092079
8123,7597,0,16,575,0,4541,5325,8,0,0,480.278,2782092079
7929,7209,0,9,1225,0,5059,5475,9,0,0,480.278,2782092079
5125,5137,1,16,49,0,5702,5649,9,0,0,540.308,2782092079
4502,5149,1,22,3839,0,6519,6289,10,0,0,540.308,2782092079
1437,1407,1,21,529,0,5544,7129,9,0,0,540.308,2782092079
936,1060,1,24,429,0,5879,6362,9,0,0,540.308,2782092079
4981,4392,0,11,960,0,6229,6010,10,0,0,540.308,2782092079
5427,5682,0,26,986,0,5494,5436,9,0,0,540.308,2782092079
5782,5718,0,9,960,0,5764,5810,9,0,0,540.308,2782092079
8114,7714,0,18,1016,0,5531,6116,9,0,0,540.308,2782092079
6030,5598,0,12,579,0,5947,6129,9,0,0,540.308,2782092079
8449,8020,1,19,684,0,6589,6284,10,0,0,600.31,2782092079
5661,5815,1,24,748,0,7496,7108,11,0,0,600.31,2782092079
8692,8311,1,26,1822,0,6995,8422,10,0,0,600.31,2782092079
9613,9219,1,29,1172,0,7415,7505,11,0,0,600.31,2782092079
9468,9191,0,12,1776,0,7723,6826,11,0,0,600.31,2782092079
9325,9812,0,29,301,0,6196,6051,10,0,0,600.31,2782092079
9659,9075,0,9,452,0,6486,6402,10,0,0,600.31,2782092079
10032,9206,0,20,761,0,6257,6611,10,0,0,600.31,2782092079
10086,9407,0,12,1037,0,6670,6587,10,0,0,600.31,2782092079
9767,9857,1,24,1403,0,8191,7003,11,0,0,660.34,2782092079
9693,9827,1,28,1902,0,9042,8262,12,0,0,660.34,2782092079
9173,9904,1,36,2994,0,8598,9594,12,0,0,660.34,2782092079
9943,9803,1,29,342,0,7788,7875,11,0,0,660.34,2782092079
10709,9634,0,13,627,0,9190,7327,12,0,0,660.34,2782092079
11860,11596,0,31,739,0,6817,6489,10,0,0,660.34,2782092079
10249,10803,0,14,131,0,7207,6881,10,0,0,660.34,2782092079
11646,11414,0,24,202,0,6928,7102,10,0,0,660.34,2782092079
10869,11116,0,13,138,0,7391,7023,11,0,0,660.34,2782092079
7587,7170,1,24,1788,0,8795,7388,12,0,0,720.37,2782092079
7423,7787,1,32,2371,0,9646,8731,12,0,0,720.37,2782092079
7424,7950,1,39,3420,0,9202,10020,12,0,0,720.37,2782092079
7624,8355,1,33,784,0,8392,8317,11,0,0,720.37,2782092079
7239,7801,0,13,972,0,9643,7672,12,0,0,720.37,2782092079
11860,11596,0,31,1069,0,7124,6819,10,0,0,720.37,2782092079
9127,9082,0,24,675,0,8035,7425,11,0,0,720.37,2782092079
9601,9003,0,26,660,0,7831,7560,11,0,0,720.37,2782092079
9091,8251,0,16,640,0,8294,7525,11,0,0,720.37,2782092079
10533,9779,1,25,2225,0,9644,7825,12,0,0,780.399,2782092079
9759,9977,1,39,2879,0,10459,9239,13,0,0,780.399,2782092079
9659,9759,1,40,3851,0,9970,10451,13,0,0,780.399,2782092079
9803,10353,1,38,1306,0,9204,8839,12,0,0,780.399,2782092079
11005,9151,0,13,1362,0,10297,8062,13,0,0,780.399,2782092079
11860,11596,0,31,1399,0,7438,7149,11,0,0,780.399,2782092079
10943,10345,0,25,1091,0,8805,7841,12,0,0,780.399,2782092079
11254,10349,0,28,1116,0,8570,8016,11,0,0,780.399,2782092079
10939,10246,0,17,1057,0,9064,7942,12,0,0,780.399,2782092079
0,0,1,25,537,0,10385,8422,13,0,0,840.399,2782092079
0,0,1,40,3847,0,11826,10207,14,0,0,840.399,2782092079
0,0,1,40,4890,0,11561,11490,14,0,0,840.399,2782092079
0,0,1,38,283,0,10290,9716,13,0,0,840.399,2782092079
0,0,0,13,2080,0,11329,8780,13,0,0,840.399,2782092079
0,0,0,31,1666,0,7871,7416,11,0,0,840.399,2782092079
0,0,0,25,344,0,9618,8194,12,0,0,840.399,2782092079
0,0,0,28,1662,0,9446,8562,12,0,0,840.399,2782092079
0,0,0,17,1414,0,9961,8299,13,0,0,840.399,2782092079
1103,1180,1,0,1400,0,0,1400,1,0,0,0.053,2781987720
1103,960,0,0,1400,0,0,1400,1,0,0,0.053,2781987720
894,892,0,0,1400,0,0,1400,1,0,0,0.053,2781987720
764,1070,0,0,1400,0,0,1400,1,0,0,0.053,2781987720
854,1248,0,0,1400,0,0,1400,1,0,0,0.053,2781987720
12006,11716,1,0,1400,0,0,1400,1,0,0,0.053,2781987720
12006,11496,0,0,1400,0,0,1400,1,0,0,0.053,2781987720
11797,11428,1,0,1400,0,0,1400,1,0,0,0.053,2781987720
11667,11606,1,0,1400,0,0,1400,1,0,0,0.053,2781987720
4211,4507,1,0,2,0,300,1402,3,0,0,60.082,2781987720
3997,5008,0,0,102,0,300,1402,3,0,0,60.082,2781987720
4702,4910,0,0,2,0,300,1402,3,0,0,60.082,2781987720
4606,3984,0,0,2,0,300,1402,3,0,0,60.082,2781987720
4228,5240,0,0,17,0,300,1402,3,0,0,60.082,2781987720
6021,6546,1,0,2,0,300,1402,3,0,0,60.082,2781987720
10847,11035,0,0,177,0,300,1402,3,0,0,60.082,2781987720
5279,6290,1,0,2,0,300,1402,3,0,0,60.082,2781987720
5479,6343,1,0,2,0,300,1402,3,0,0,60.082,2781987720
6260,6595,1,2,487,0,806,1887,3,0,0,120.111,2781987720
6741,6195,0,1,542,0,806,1842,3,0,0,120.111,2781987720
6356,6126,0,2,856,0,806,2256,3,0,0,120.111,2781987720
5906,6511,0,2,487,0,806,1887,3,0,0,120.111,2781987720
6085,6562,0,3,489,0,806,1874,3,0,0,120.111,2781987720
7103,7345,1,0,412,0,792,1812,3,0,0,120.111,2781987720
7607,6980,0,1,569,0,734,1794,3,0,0,120.111,2781987720
7245,7512,1,1,252,0,773,1802,3,0,0,120.111,2781987720
6572,7480,1,0,397,0,792,1797,3,0,0,120.111,2781987720
6186,6497,1,5,933,0,1329,2333,4,0,0,180.14,2781987720
6324,6467,0,2,969,0,1350,2269,4,0,0,180.14,2781987720
6956,6232,0,6,366,0,1315,2766,4,0,0,180.14,2781987720
6467,7267,0,2,912,0,1338,2312,4,0,0,180.14,2781987720
6566,6732,0,9,979,0,1350,2364,4,0,0,180.14,2781987720
7474,7775,1,2,1069,0,1366,2469,4,0,0,180.14,2781987720
7569,7359,0,3,1181,0,1342,2406,4,0,0,180.14,2781987720
7302,7224,1,4,826,0,1424,2376,4,0,0,180.14,2781987720
6838,7385,1,0,860,0,1335,2260,4,0,0,180.14,2781987720
6824,6462,1,6,1355,0,1894,2755,5,0,0,240.169,2781987720
6924,6448,0,4,1409,0,1914,2709,5,0,0,240.169,2781987720
6983,6605,0,9,819,0,1880,3219,5,0,0,240.169,2781987720
7397,6702,0,5,543,0,1836,2743,5,0,0,240.169,2781987720
6402,6799,0,11,445,0,1914,2845,5,0,0,240.169,2781987720
7683,7478,1,2,1527,0,1957,2927,5,0,0,240.169,2781987720
7811,7608,0,5,1626,0,1871,2851,5,0,0,240.169,2781987720
7535,7459,1,4,1248,0,1977,2798,5,0,0,240.169,2781987720
7113,7899,1,2,1330,0,1925,2730,5,0,0,240.169,2781987720
6325,6450,1,9,1899,0,2599,3299,6,0,0,300.174,2781987720
6655,6133,0,6,2123,0,2673,3423,6,0,0,300.174,2781987720
6518,5795,0,9,1654,0,2586,4054,6,0,0,300.174,2781987720
6711,5699,0,7,1114,0,2595,3314,6,0,0,300.174,2781987720
5762,6001,0,17,625,0,2524,3425,6,0,0,300.174,2781987720
6524,6056,1,2,567,0,2499,3467,6,0,0,300.174,2781987720
7146,6370,0,8,662,0,2434,3322,6,0,0,300.174,2781987720
6515,6516,1,5,1864,0,2715,3414,6,0,0,300.174,2781987720
6734,6544,1,5,1856,0,2663,3256,6,0,0,300.174,2781987720
7054,6880,1,10,2401,0,3498,3801,7,0,0,360.203,2781987720
7402,6827,0,10,569,0,3302,4069,7,0,0,360.203,2781987720
7169,7293,0,9,414,0,2920,4414,6,0,0,360.203,2781987720
6585,7538,0,8,245,0,3070,3695,6,0,0,360.203,2781987720
7115,7317,0,25,556,0,3370,4006,7,0,0,360.203,2781987720
7759,7994,1,3,1282,0,3394,4182,7,0,0,360.203,2781987720
11860,11596,0,9,154,0,3116,3804,6,0,0,360.203,2781987720
7814,7943,1,7,2379,0,3555,3929,7,0,0,360.203,2781987720
