colPK,pos_x,pos_y,win,currentGold,goldEarned,neutralMinionsKilled
13037,7687,7315,0,2583,3883,0
13038,7732,7805,0,450,4350,0
13039,5780,6203,0,1140,5040,0
13040,8003,7901,0,1744,5644,0
13041,7803,8054,0,236,6086,0
13042,5971,6381,0,102,1402,0
13043,5166,5277,0,1421,7271,0
13044,4411,4877,0,2342,8192,0
13045,6011,6442,0,3051,8901,0
13046,8203,7485,0,3481,9331,0
13047,6807,6692,0,930,9865,0
13048,8142,8101,0,708,10558,0
13049,5992,6363,0,823,11108,0
13050,11667,11606,0,1400,1400,0
13051,7659,7894,0,1508,11308,0
13052,0,0,0,415,11465,0
13053,6541,6713,0,554,1854,0
13054,6692,6988,0,993,2293,0
13055,7230,7207,0,1465,2765,0
13056,8071,7351,0,2067,3367,0
13057,8372,8450,0,217,3817,0
13058,6221,6164,0,868,4468,0
13059,7859,7109,0,1106,5006,0
13060,8463,9186,0,225,5660,0
13061,5236,6229,0,132,1432,0
13062,5287,4975,0,991,6426,0
13063,4064,4844,0,1941,7376,0
13064,6188,5737,0,2640,8075,0
13065,8961,8561,0,3126,8561,0
13066,6119,6540,0,724,9074,0
13067,7787,7397,0,570,9820,0
13068,5384,6048,0,999,10799,0
13069,1103,1180,1,1400,1400,0
13070,6591,6737,1,429,1829,0
13071,6985,7069,1,886,2286,0
13072,6846,6631,1,1310,2710,0
13073,7086,7180,1,1822,3222,0
13074,6817,6797,1,2483,3883,0
13075,7143,6885,1,3383,4783,0
13076,4666,4434,1,451,5301,0
13077,7633,8390,1,989,5839,0
13078,5425,5483,1,2,1402,0
13079,6077,6284,1,1733,6583,0
13080,3237,3029,1,50,7050,0
13081,9771,10148,1,771,7771,0
13082,9745,10155,1,1632,8632,0
13083,9652,9096,1,2534,9534,0
13084,7413,8026,1,524,9874,0
13085,10423,9875,1,1365,10715,0
13086,1103,960,1,1400,1400,0
13087,6685,7310,1,617,1817,0
13088,6560,7450,1,1059,2259,0
13089,6499,7127,1,1505,2705,0
13090,6527,7331,1,1957,3157,0
13091,6487,6810,1,-130,3720,0
13092,6939,7117,1,587,4487,0
13093,7811,7329,1,494,5244,0
13094,7561,8083,1,1071,5821,0
13095,4739,5254,1,202,1402,0
13096,9845,9009,1,1627,6377,0
13097,6153,5680,1,859,6894,0
13098,10219,9625,1,583,7683,0
13099,2903,3589,1,-212,8023,0
13100,9285,8805,1,478,8713,0
13101,6229,6793,1,-66,9069,0
13102,7704,8273,1,599,9734,0
13103,894,892,1,1400,1400,0
13104,6443,7198,1,449,1849,0
13105,6813,7158,1,971,2371,0
13106,6943,6457,1,1372,2772,0
13107,7174,6992,1,1812,3212,0
13108,7045,7078,1,2741,4141,0
13109,5617,5258,1,173,4773,0
13110,7436,7129,1,1216,5816,0
13111,8216,7676,1,1751,6351,0
13112,5466,5351,1,2,1402,0
13113,936,1060,1,1261,6761,0
13114,8510,8710,1,1008,7808,0
13115,10399,9612,1,2291,9091,0
13116,9747,9945,1,926,9826,0
13117,8890,8224,1,633,10533,0
13118,4226,4592,1,508,11223,0
13119,10461,10942,1,1640,12355,0
13120,764,1070,1,1400,1400,0
13121,7242,6883,1,674,2074,0
13122,7111,7023,1,1131,2531,0
13123,6798,6700,1,1558,2958,0
13124,6943,7455,1,2112,3512,0
13125,6895,6330,1,134,4184,0
13126,8055,7377,1,1137,5187,0
13127,3115,2366,1,195,5745,0
13128,7912,8120,1,654,6204,0
13129,5624,5998,1,2,1402,0
13130,7074,6208,1,1076,6626,0
13131,8885,8953,1,1881,7431,0
13132,10858,9907,1,2787,8337,0
13133,10118,10584,1,3523,9073,0
13134,10053,9482,1,4285,9835,0
13135,936,1060,1,642,10292,0
13136,10425,10767,1,1276,11276,0
13137,854,1248,0,1400,1400,0
13138,6654,6995,0,500,1900,0
13139,7584,6666,0,930,2330,0
13140,6878,6577,0,1382,2782,0
13141,7747,6968,0,323,3523,0
13142,6565,7428,0,1178,4878,0
13143,5845,5570,0,352,5527,0
13144,4074,3802,0,261,6236,0
13145,8099,7423,0,668,6643,0
13146,6198,5173,0,2,1402,0
13147,9392,8883,0,377,7077,0
13148,8829,8446,0,784,7984,0
13149,6506,6376,0,245,8645,0
13150,10491,10789,0,686,9386,0
13151,9812,10125,0,446,10206,0
13152,7695,7124,0,143,10603,0
13153,936,1060,0,660,11120,0
13154,12006,11716,0,1400,1400,0
13155,7641,8231,0,459,1859,0
13156,7744,8562,0,891,2291,0
13157,7507,7612,0,1316,2716,0
13158,7928,8049,0,1965,3365,0
13159,6908,7792,0,815,4115,0
13160,6277,6856,0,74,4749,0
13161,9352,8893,0,459,5234,0
13162,9180,9437,0,1012,5787,0
13163,6715,6280,0,2,1402,0
13164,7457,6854,0,1837,6612,0
13165,9766,9081,0,195,7095,0
13166,11908,10629,0,35,7535,0
13167,11820,11532,0,565,8065,0
13168,9793,10305,0,173,8473,0
13169,8862,8527,0,1519,9819,0
13170,7074,7759,0,536,10336,0
13171,12006,11496,0,1400,1400,0
13172,7753,7067,0,402,1802,0
13173,8270,7524,0,819,2219,0
13174,7986,7221,0,1229,2629,0
13175,10012,9504,0,49,2999,0
13176,7642,7413,0,784,3734,0
13177,7864,7946,0,129,4579,0
13178,11558,11257,0,702,5152,0
13179,9150,8494,0,699,5584,0
13180,6903,6457,0,2,1402,0
13181,7888,7295,0,1554,6439,0
13182,6115,5535,0,121,6871,0
13183,8038,8317,0,762,7512,0
13184,9558,8756,0,2,8002,0
13185,10371,9708,0,695,8695,0
13186,10623,9764,0,97,9197,0
13187,8335,7732,0,551,9651,0
13188,11797,11428,0,1400,1400,0
13189,7820,7394,0,576,1826,0
13190,7954,8225,0,981,2231,0
13191,7944,7466,0,1418,2668,0
13192,7485,7984,0,1960,3210,0
13193,6858,7630,0,2561,3811,0
13194,8349,7840,0,266,4216,0
13195,8920,9062,0,983,4933,0
13196,9103,8979,0,338,5323,0
13197,6309,6939,0,152,1402,0
13198,9350,8955,0,378,5963,0
13199,6111,6488,0,443,6493,0
13200,11429,10100,0,70,6920,0
13201,10434,10983,0,1002,7852,0
13202,9588,10008,0,411,8361,0
13203,8887,8721,0,584,8969,0
13204,8131,8887,0,1374,9759,0
13205,11667,11606,0,1400,1400,0
13206,7602,7187,0,444,1844,0
13207,8176,7794,0,879,2279,0
13208,7646,7518,0,1369,2769,0
13209,8168,7594,0,159,3159,0
13210,6747,7359,0,635,3635,0
13211,11755,11432,0,72,4272,0
13212,10691,10247,0,740,4940,0
13213,9156,8152,0,1208,5408,0
13214,6710,6524,0,2,1402,0
13215,8037,7347,0,268,5868,0
13216,6456,7078,0,68,6468,0
13217,10340,9560,0,493,6893,0
13218,10576,10024,0,1212,7612,0
13219,9853,9849,0,1091,8091,0
13220,8376,8871,0,1967,8967,0
13221,7937,7611,0,304,9454,0
13222,1103,1180,1,1400,1400,0
13223,1575,1463,1,836,10661,0
13224,0,0,1,1300,11125,0
13225,5791,5420,1,154,1854,0
13226,6827,6578,1,495,2345,0
13227,5657,5952,1,1157,3007,0
13228,3162,3493,1,301,3651,0
13229,5619,5538,1,1059,4409,0
13230,3103,3864,1,609,5059,0
13231,6152,6011,1,398,5548,0
13232,4125,4798,1,964,6114,0
13233,6102,5780,1,2,1402,0
13234,3385,3985,1,899,6599,0
13235,5495,5706,1,416,7266,0
13236,5591,5412,1,70,7720,0
13237,7687,7934,1,976,8626,0
13238,1309,1115,1,152,9102,0
13239,1713,1007,1,52,9877,0
13240,4033,3862,1,452,10277,0
13241,1103,960,0,1400,1400,0
13242,2954,2124,0,204,9954,0
13243,0,0,0,681,10431,0
13244,1419,1862,0,388,1788,0
13245,7475,7000,0,922,2322,0
13246,6133,5794,0,575,2775,0
13247,2588,1956,0,363,3283,0
13248,5961,5597,0,839,3759,0
13249,6086,5912,0,279,4279,0
13250,6949,6149,0,887,4887,0
13251,5842,5897,0,744,5544,0
13252,6596,6339,0,2,1402,0
13253,4267,3708,0,1289,6089,0
13254,4154,3559,0,1951,6751,0
13255,3442,3554,0,186,7086,0
13256,8196,7731,0,1041,7941,0
13257,6962,6525,0,206,8306,0
13258,2779,3105,0,1092,9192,0
13259,4490,4580,0,1524,9624,0
13260,894,892,0,1400,1400,0
13261,2936,2850,0,596,10246,0
13262,0,0,0,864,10514,0
13263,5168,5254,0,473,1823,0
13264,6822,6484,0,483,2433,0
13265,5608,5822,0,970,2920,0
13266,1439,2023,0,298,3348,0
13267,4793,4402,0,756,3806,0
13268,2052,3773,0,76,4326,0
13269,6919,6300,0,701,4951,0
13270,5703,5588,0,1091,5941,0
13271,5561,5709,0,52,1402,0
13272,3343,3681,0,1636,6486,0
13273,6017,6381,0,477,7227,0
13274,936,1060,0,949,7699,0
13275,7977,8252,0,946,8496,0
13276,8065,7383,0,11,8861,0
13277,3796,4243,0,700,9550,0
13278,7621,8466,0,256,9906,0
13279,764,1070,0,1400,1400,0
13280,3189,3875,0,747,11067,0
13281,0,0,0,495,11495,0
13282,5273,4707,0,446,1846,0
13283,7127,6235,0,1088,2488,0
13284,5938,6498,0,283,2983,0
13285,5077,4738,0,210,3710,0
13286,6063,5418,0,853,4353,0
13287,5921,5670,0,495,4995,0
13288,6883,6966,0,900,5800,0
13289,5704,5601,0,977,6627,0
13290,5942,6486,0,2,1402,0
13291,936,1060,0,1104,7204,0
13292,4294,3915,0,60,7760,0
13293,5221,4811,0,565,8265,0
13294,8096,7713,0,1319,9019,0
13295,6977,7243,0,234,9384,0
13296,2887,3119,0,289,9939,0
13297,7516,8108,0,1040,10690,0
13298,854,1248,0,1400,1400,0
13299,2672,1889,0,1033,10283,0
13300,0,0,0,1340,10590,0
13301,5114,4563,0,721,1971,0
13302,7227,6145,0,1269,2519,0
13303,6713,5750,0,552,2987,0
13304,4491,4998,0,998,3433,0
13305,6128,5295,0,1501,3936,0
13306,5113,5540,0,802,4452,0
13307,6288,6154,0,1638,5288,0
13308,6520,5958,0,619,5919,0
13309,6592,6162,0,152,1402,0
13310,3497,3700,0,1256,6556,0
13311,5455,5935,0,746,7146,0
13312,2931,3381,0,1166,7566,0
13313,8144,7391,0,468,8218,0
13314,1720,1681,0,273,8623,0
13315,2729,2416,0,113,9363,0
13316,4652,4138,0,661,9911,0
13317,12006,11716,1,1400,1400,0
13318,3455,2040,1,1400,10800,0
13319,0,0,1,1683,11083,0
13320,6292,5857,1,487,1887,0
13321,7540,6908,1,1006,2406,0
13322,6737,6977,1,418,2818,0
13323,8466,7903,1,100,3600,0
13324,6475,6940,1,522,4022,0
13325,5262,6227,1,1360,4860,0
13326,6594,6373,1,1875,5375,0
13327,4203,4901,1,771,5871,0
13328,6915,7300,1,2,1402,0
13329,4268,5172,1,633,6333,0
13330,4702,4367,1,1344,7044,0
13331,3769,4755,1,451,7501,0
13332,5902,5670,1,157,8042,0
13333,3160,2964,1,1225,9110,0
13334,9333,9670,1,270,9670,0
13335,5028,5577,1,728,10128,0
13336,12006,11496,1,1400,1400,0
13337,2395,3289,1,3327,11894,0
13338,0,0,1,3432,12107,0
13339,6489,5605,1,636,2036,0
13340,7565,6981,1,1093,2493,0
13341,7020,6819,1,195,2920,0
13342,5844,5412,1,1409,4134,0
13343,6318,6263,1,1839,4564,0
13344,5699,6283,1,2689,5414,0
13345,7052,6782,1,574,5912,0
13346,4646,4967,1,1225,6563,0
13347,6941,7370,1,2,1402,0
13348,4394,4853,1,886,7054,0
13349,5891,5994,1,1629,7796,0
13350,3579,4695,1,734,8251,0
13351,9297,8900,1,297,8865,0
13352,2435,3045,1,1093,9661,0
13353,8799,7915,1,1924,10492,0
13354,6769,6152,1,2499,11067,0
13355,11797,11428,0,1400,1400,0
13356,2986,1106,0,606,12056,0
13357,0,0,0,1013,12463,0
13358,5871,5518,0,557,1957,0
13359,7146,7058,0,1319,2719,0
13360,6826,7007,0,255,3330,0
13361,6322,5697,0,456,3956,0
13362,6840,6837,0,221,4321,0
13363,9831,9356,0,197,5497,0
13364,7336,6512,0,977,6277,0
13365,4785,4807,0,549,6949,0
13366,7507,6634,0,2,1402,0
13367,4881,5067,0,787,7537,0
13368,8239,7562,0,1650,8400,0
13369,4462,3838,0,2405,9155,0
13370,11392,10816,0,117,9717,0
13371,3434,2251,0,804,10404,0
13372,11860,11596,0,1264,11064,0
13373,7588,7668,0,8,11458,0
13374,11667,11606,1,1400,1400,0
13375,2775,1091,1,1730,12080,0
13376,0,0,1,660,12510,0
13377,11463,11399,1,10,2085,0
13378,7859,7017,1,493,2568,0
13379,7233,6614,1,1179,3254,0
13380,6008,5148,1,2077,4152,0
13381,7031,6149,1,2534,4609,0
13382,5497,4925,1,2466,5316,0
13383,8251,7586,1,724,5774,0
13384,4347,4733,1,534,6284,0
13385,7152,7353,1,202,1402,0
13386,5026,4735,1,564,6914,0
13387,4548,3834,1,1354,7704,0
13388,6759,6071,1,655,8305,0
13389,10027,8875,1,1135,8785,0
13390,2699,2549,1,1976,9626,0
13391,1944,788,1,537,10387,0
13392,5711,5110,1,609,10959,0
13393,1103,1180,1,1400,1400,0
13394,10977,9179,1,698,11148,0
13395,8704,7923,1,1122,11572,0
13396,11167,9723,1,1816,12266,0
13397,6891,6117,1,434,1834,0
13398,10454,9277,1,1136,12986,0
13399,11055,10101,1,856,13556,0
13400,8461,7690,1,1514,14214,0
13401,6692,6711,1,1372,14572,0
13402,10689,9277,1,2139,15339,0
13403,10735,9389,1,2036,15891,0
13404,9730,8720,1,1130,16435,0
13405,0,0,1,761,16661,0
13406,6580,6850,1,839,2239,0
13407,6898,7144,1,1368,2768,0
13408,7717,7520,1,2182,3582,0
13409,4890,5266,1,531,3981,0
13410,7512,7635,1,1604,5054,0
13411,6531,6600,1,539,5589,0
13412,6474,6620,1,1011,6161,0
13413,6837,6289,1,2,1402,0
13414,6466,6029,1,1541,6691,0
13415,6572,5915,1,486,7286,0
13416,6899,6063,1,731,7981,0
13417,7651,7697,1,1697,8947,0
13418,5487,5187,1,437,9437,0
13419,9643,9031,1,958,9958,0
13420,936,1060,1,1513,10513,0
13421,1103,960,1,1400,1400,0
13422,10113,9683,1,524,9674,0
13423,8110,8101,1,475,10075,0
13424,11244,10008,1,1307,10907,0
13425,6556,6805,1,466,1866,0
13426,6265,6319,1,197,11447,0
13427,11165,10128,1,925,12175,0
13428,5842,5799,1,1325,12575,0
13429,9930,9370,1,205,13305,0
13430,11211,9326,1,650,13750,0
13431,11051,11249,1,464,14184,0
13432,10373,9371,1,1055,14775,0
13433,0,0,1,939,15039,0
13434,6062,5672,1,942,2342,0
13435,7007,7141,1,502,2902,0
13436,9134,8351,1,239,3339,0
13437,1081,1210,1,329,3699,0
13438,8201,7959,1,1046,4416,0
13439,6767,7720,1,1972,5342,0
13440,6771,6738,1,552,5802,0
13441,6260,6197,1,2,1402,0
13442,7461,6901,1,989,6239,0
13443,3547,2928,1,154,6604,0
13444,7884,8025,1,687,7137,0
13445,10516,9208,1,642,7892,0
13446,1103,1152,1,172,8222,0
13447,10138,9453,1,567,8617,0
13448,5117,4803,1,187,8987,0
13449,894,892,0,1400,1400,0
13450,10905,9292,0,1203,11353,0
13451,7273,7060,0,833,11883,0
13452,10930,9898,0,2088,13138,0
13453,6520,6483,0,439,1839,0
13454,6305,5537,0,1078,13678,0
13455,11351,10111,0,1806,14406,0
13456,7076,7043,0,339,14839,0
13457,10472,9785,0,987,15487,0
13458,9203,8401,0,1285,16285,0
13459,7749,7392,0,315,16615,0
13460,9047,9309,0,1314,17614,0
13461,0,0,0,1578,17878,0
13462,6220,5641,0,1105,2505,0
13463,7267,6774,0,1709,3109,0
13464,7981,7206,0,2363,3763,0
13465,4978,4288,0,354,4154,0
13466,8027,7246,0,1267,5067,0
13467,7290,6819,0,1935,5735,0
13468,6724,6289,0,437,6237,0
13469,6998,6081,0,2,1402,0
13470,7290,6378,0,917,6717,0
13471,7582,7161,0,462,7162,0
13472,6673,5988,0,1119,7819,0
13473,9699,8639,0,1432,8632,0
13474,6765,6150,0,525,9225,0
13475,8938,8351,0,1215,9915,0
13476,3379,3724,0,176,10326,0
13477,764,1070,1,1400,1400,0
13478,9556,9116,1,770,11453,0
13479,7396,8146,1,1650,12333,0
13480,9670,9764,1,2370,13053,0
13481,6602,7243,1,667,2067,0
